link_type,alpha,beta,tf,k,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,id,rhoj,lane,ff_speed,length,inrix_id.1,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix,free_flow_speed,tt_sd_adj,speed_sd_length,speed_reliability,tt_avg_adj,median_inc_length,no_incidents,incident,no_bus_stops,bus_stop,no_intersections,intersection,low_inc,high_inc,reliable_tt,unreliable_tt,reliable_speed,unreliable_speed
LWRLK,0.150,4.000,0.146,2400.000,0,,2400.000,0.146,65,1626686435.000,[],210,200.000,3,65,0.158,1626686435.000,0.969,0.972,0.938,0.457,71.458,0.155,0.057,0.270,0.000,0.034,0.000,0.057,0.000,0.358,0.429,0.100,0.000,0.000,0.133,1.188,0.011,0.046,0.802,0.002,0.043,0,1,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.268,2400.000,1,755.000,2400.000,0.268,65,1626704618.000,[602345],211,200.000,4,65,0.290,1626704618.000,0.957,0.945,0.918,0.309,70.836,0.130,0.048,0.322,0.000,0.021,0.000,0.048,0.000,0.253,0.374,0.000,0.000,0.111,0.246,1.179,0.017,0.071,0.808,0.004,0.056,1,0,1,0,0,1,0,1,0,1,1,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],212,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],213,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.146,1800.000,0,,1800.000,0.146,25,,[],214,180.000,1,25,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.111,0.146,0.418,0.000,0.000,0.000,0.069,0.016,1,0,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],221,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.146,1800.000,0,,1800.000,0.146,25,,[],219,180.000,1,25,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.000,0.146,0.418,0.000,0.000,0.000,0.069,0.016,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],223,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.492,1800.000,0,,1800.000,0.492,25,,[],2328,200.000,1,25,0.205,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.448,0.412,0.000,0.000,0.111,0.492,0.417,0.000,0.000,0.000,0.233,0.070,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.480,1800.000,0,,1800.000,0.480,25,,[],2279,200.000,1,25,0.200,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.448,0.412,0.000,0.000,0.111,0.480,0.417,0.000,0.000,0.000,0.227,0.068,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.481,1800.000,0,,1800.000,0.481,25,1626737831.000,[],2330,200.000,1,25,0.200,1626737831.000,0.960,0.963,0.963,0.453,70.215,0.132,0.048,0.184,0.000,0.029,0.000,0.048,0.000,0.367,0.553,0.025,0.000,0.556,0.171,1.170,0.012,0.050,0.831,0.003,0.056,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.484,1800.000,0,,1800.000,0.484,25,,[],2284,200.000,1,25,0.201,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.553,0.000,0.000,0.111,0.484,0.415,0.000,0.000,0.000,0.229,0.056,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.268,2400.000,1,3729.000,2400.000,0.268,65,1626662780.000,[601344],215,200.000,3,65,0.290,1626662780.000,0.880,0.899,0.896,0.066,65.865,0.144,0.055,0.188,0.000,0.015,0.000,0.055,0.000,0.253,0.374,0.875,0.000,0.222,0.264,1.098,0.021,0.079,0.829,0.005,0.056,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.333,1800.000,1,2772.000,1800.000,0.333,60,1626662780.000,[601344],216,200.000,2,60,0.333,1626662780.000,0.880,0.899,0.896,0.066,65.865,0.144,0.055,0.188,0.000,0.015,0.000,0.055,0.000,0.253,0.374,1.000,0.000,0.222,0.303,1.099,0.024,0.090,0.829,0.005,0.064,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.138,2400.000,1,1872.000,2400.000,0.138,65,1626658657.000,[602350],217,200.000,2,65,0.149,1626658657.000,0.974,0.963,0.930,0.235,72.700,0.149,0.055,0.395,0.000,0.020,0.000,0.055,0.000,0.323,0.252,0.000,0.000,0.111,0.123,1.211,0.010,0.042,0.803,0.002,0.037,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.146,1800.000,0,,1800.000,0.146,25,,[],218,180.000,1,25,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.111,0.146,0.418,0.000,0.000,0.000,0.069,0.016,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.146,1800.000,0,,1800.000,0.146,25,,[],220,180.000,1,25,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.000,0.146,0.418,0.000,0.000,0.000,0.069,0.016,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.492,1800.000,0,,1800.000,0.492,25,,[],2332,200.000,1,25,0.205,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.448,0.412,0.000,0.000,0.111,0.492,0.417,0.000,0.000,0.000,0.233,0.070,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.481,1800.000,0,,1800.000,0.481,25,,[],2333,200.000,1,25,0.200,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.553,0.025,0.000,0.556,0.481,0.416,0.000,0.000,0.000,0.228,0.056,0,1,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],222,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],227,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.244,1800.000,0,,1800.000,0.244,35,,[],224,200.000,1,35,0.142,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.405,0.000,0.000,0.111,0.244,0.582,0.000,0.000,0.000,0.115,0.029,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.049,1800.000,0,,1800.000,0.049,40,1626736434.000,[],226,200.000,5,40,0.033,1626736434.000,0.268,0.321,0.244,0.317,31.690,0.290,0.409,0.282,0.000,0.151,0.024,0.409,0.000,0.393,0.502,0.000,0.250,0.111,0.062,0.532,0.036,0.018,0.631,0.002,0.010,1,0,0,1,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4378,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,441671211.000,[],228,180.000,1,30,0.061,441671211.000,0.384,0.413,0.386,0.060,36.040,0.256,0.227,0.179,0.000,0.020,0.000,0.227,0.000,0.343,0.453,0.000,0.000,0.000,0.102,0.598,0.033,0.030,0.778,0.002,0.016,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],233,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],230,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.016,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],237,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.499,1800.000,0,,1800.000,0.499,40,441671210.000,[],3234,200.000,2,40,0.333,441671210.000,0.388,0.394,0.378,0.196,41.010,0.224,0.204,0.371,0.000,0.046,0.003,0.204,0.000,0.343,0.453,0.000,0.250,0.222,0.487,0.684,0.142,0.141,0.796,0.012,0.087,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.107,1800.000,0,,1800.000,0.107,40,441671146.000,[],2263,200.000,2,40,0.071,441671146.000,0.384,0.413,0.386,0.190,36.040,0.256,0.227,0.179,0.000,0.059,0.003,0.227,0.000,0.212,0.479,0.000,0.250,0.000,0.118,0.602,0.038,0.034,0.778,0.003,0.011,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.505,1800.000,0,,1800.000,0.505,40,441671215.000,[],3236,200.000,2,40,0.337,441671215.000,0.384,0.413,0.386,0.140,36.040,0.256,0.227,0.179,0.000,0.044,0.003,0.227,0.000,0.343,0.453,0.000,0.250,0.444,0.560,0.602,0.182,0.163,0.778,0.013,0.088,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.096,1800.000,0,,1800.000,0.096,40,441671222.000,[],1152,200.000,2,40,0.064,441671222.000,0.388,0.394,0.378,0.212,41.010,0.224,0.204,0.371,0.000,0.049,0.003,0.204,0.000,0.343,0.453,0.050,0.000,0.111,0.094,0.681,0.027,0.027,0.796,0.002,0.017,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,441671212.000,[],229,180.000,1,30,0.061,441671212.000,0.388,0.394,0.378,0.058,41.010,0.224,0.204,0.371,0.000,0.016,0.000,0.204,0.000,0.343,0.453,0.000,0.000,0.000,0.089,0.685,0.026,0.026,0.796,0.002,0.016,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],232,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.453,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.016,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.505,1800.000,0,,1800.000,0.505,40,441671216.000,[],2356,200.000,2,40,0.337,441671216.000,0.388,0.394,0.378,0.138,41.010,0.224,0.204,0.371,0.000,0.034,0.000,0.204,0.000,0.343,0.453,0.000,0.250,0.444,0.492,0.685,0.143,0.143,0.796,0.012,0.088,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.499,1800.000,0,,1800.000,0.499,40,441671209.000,[],2359,200.000,2,40,0.333,441671209.000,0.384,0.413,0.386,0.200,36.040,0.256,0.227,0.179,0.000,0.064,0.003,0.227,0.000,0.343,0.453,0.000,0.250,0.222,0.554,0.601,0.180,0.161,0.778,0.012,0.087,1,0,0,1,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],235,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],238,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],236,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],246,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,441671184.000,[],244,180.000,1,30,0.061,441671184.000,0.373,0.367,0.337,0.114,34.175,0.236,0.240,0.174,0.000,0.031,0.000,0.240,0.000,0.323,0.355,0.000,0.000,0.111,0.107,0.570,0.037,0.027,0.763,0.002,0.015,1,0,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],251,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.074,1800.000,0,,1800.000,0.074,40,441671186.000,[],2422,200.000,2,40,0.050,441671186.000,0.373,0.367,0.337,0.065,34.175,0.236,0.240,0.174,0.000,0.023,0.000,0.240,0.000,0.211,0.595,0.000,0.000,0.000,0.087,0.575,0.030,0.022,0.763,0.002,0.008,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.416,1800.000,0,,1800.000,0.416,40,441671188.000,[],2380,200.000,2,40,0.277,441671188.000,0.364,0.394,0.347,0.088,31.690,0.214,0.211,0.240,0.000,0.023,0.000,0.211,0.000,0.211,0.595,0.000,0.000,0.000,0.525,0.528,0.158,0.112,0.732,0.011,0.044,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.041,1800.000,0,,1800.000,0.041,40,441671183.000,[],2424,200.000,2,40,0.027,441671183.000,0.364,0.394,0.347,0.116,31.690,0.214,0.211,0.240,0.000,0.033,0.000,0.211,0.000,0.211,0.595,0.000,0.000,0.000,0.051,0.529,0.015,0.011,0.732,0.001,0.004,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.048,1800.000,0,,1800.000,0.048,40,441671184.000,[],3304,200.000,2,40,0.032,441671184.000,0.373,0.367,0.337,0.114,34.175,0.236,0.240,0.174,0.000,0.031,0.000,0.240,0.000,0.211,0.595,0.000,0.000,0.000,0.056,0.571,0.019,0.014,0.763,0.001,0.005,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.258,2400.000,1,1872.000,2400.000,0.258,65,1626658657.000,[602350],240,200.000,2,65,0.280,1626658657.000,0.974,0.963,0.930,0.235,72.700,0.149,0.055,0.395,0.000,0.020,0.000,0.055,0.000,0.182,0.556,0.200,0.000,0.111,0.231,1.212,0.018,0.079,0.803,0.004,0.039,0,1,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.119,2400.000,1,1872.000,2400.000,0.119,65,1626658657.000,[602350],416,200.000,2,65,0.129,1626658657.000,0.974,0.963,0.930,0.235,72.700,0.149,0.055,0.395,0.000,0.020,0.000,0.055,0.000,0.182,0.556,0.325,0.000,0.111,0.106,1.217,0.008,0.036,0.803,0.002,0.018,0,1,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],241,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,441671183.000,[],245,180.000,1,30,0.061,441671183.000,0.364,0.394,0.347,0.116,31.690,0.214,0.211,0.240,0.000,0.033,0.000,0.211,0.000,0.323,0.355,0.000,0.000,0.111,0.115,0.530,0.035,0.025,0.732,0.002,0.015,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.074,1800.000,0,,1800.000,0.074,40,441671185.000,[],3301,200.000,3,40,0.050,441671185.000,0.364,0.394,0.347,0.066,31.690,0.214,0.211,0.240,0.000,0.021,0.000,0.211,0.000,0.211,0.595,0.000,0.000,0.000,0.094,0.532,0.028,0.020,0.732,0.002,0.008,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.041,1800.000,0,,1800.000,0.041,40,441671184.000,[],3302,200.000,3,40,0.027,441671184.000,0.373,0.367,0.337,0.114,34.175,0.236,0.240,0.174,0.000,0.031,0.000,0.240,0.000,0.211,0.595,0.000,0.000,0.000,0.048,0.562,0.016,0.012,0.763,0.001,0.004,1,0,1,0,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],248,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.114,2400.000,0,,2400.000,0.114,65,,[],243,200.000,3,65,0.124,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.444,0.075,0.000,0.333,0.114,1.088,0.000,0.000,0.000,0.054,0.017,0,1,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.110,1800.000,0,,1800.000,0.110,60,1626690057.000,[],876,200.000,1,60,0.110,1626690057.000,0.254,0.284,0.249,0.164,21.127,0.123,0.171,0.177,0.000,0.034,0.000,0.171,0.000,0.179,0.444,0.050,0.000,0.222,0.312,0.353,0.076,0.026,0.729,0.006,0.015,0,1,1,0,0,1,1,0,0,1,1,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],253,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.084,2400.000,1,1965.200,2400.000,0.084,65,1626671082.000,"[601211, 602211]",247,200.000,4,65,0.091,1626671082.000,0.980,0.945,0.967,0.151,72.079,0.104,0.037,0.241,0.000,0.015,0.000,0.037,0.000,0.235,0.392,0.150,0.000,0.556,0.076,1.197,0.004,0.018,0.851,0.001,0.016,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.606,2400.000,0,,2400.000,0.606,65,1626621313.000,[],249,200.000,2,65,0.657,1626621313.000,0.285,0.312,0.218,0.654,54.059,0.571,0.902,0.380,0.000,0.440,0.193,0.902,0.000,0.386,0.480,0.050,0.000,0.222,0.729,0.901,0.938,0.710,0.580,0.033,0.193,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.353,2400.000,0,,2400.000,0.353,65,1626686444.000,[],250,200.000,2,65,0.382,1626686444.000,0.965,0.917,0.904,0.311,72.079,0.180,0.069,0.149,0.000,0.028,0.000,0.069,0.000,0.358,0.429,0.225,0.000,0.111,0.318,1.201,0.031,0.130,0.819,0.006,0.104,0,1,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],252,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.323,1800.000,0,,1800.000,0.323,40,449891912.000,[],1222,200.000,3,40,0.215,449891912.000,0.426,0.468,0.397,0.704,37.282,0.193,0.167,0.409,0.000,0.136,0.019,0.167,0.000,0.572,0.556,0.000,0.500,0.222,0.347,0.620,0.083,0.079,0.706,0.007,0.093,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],255,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],264,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],260,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],266,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.413,1800.000,0,,1800.000,0.413,30,,[],3339,200.000,1,30,0.207,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.333,0.413,0.501,0.000,0.000,0.000,0.195,0.033,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.212,1800.000,0,,1800.000,0.212,30,,[],2570,200.000,1,30,0.106,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.436,0.000,0.000,0.222,0.212,0.500,0.000,0.000,0.000,0.100,0.009,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.606,1800.000,0,,1800.000,0.606,30,,[],3341,200.000,1,30,0.303,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.667,0.606,0.500,0.000,0.000,0.000,0.287,0.049,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.198,1800.000,0,,1800.000,0.198,30,,[],2602,200.000,1,30,0.099,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.217,0.400,0.000,0.000,0.222,0.198,0.500,0.000,0.000,0.000,0.094,0.016,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],256,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],263,180.000,1,30,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.606,1800.000,0,,1800.000,0.606,30,,[],2618,200.000,1,30,0.303,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.424,0.000,0.000,0.667,0.606,0.500,0.000,0.000,0.000,0.287,0.049,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.413,1800.000,0,,1800.000,0.413,30,170423917.000,[],2623,200.000,1,30,0.207,170423917.000,0.249,0.220,0.233,0.316,24.233,0.166,0.245,0.152,0.000,0.092,0.008,0.245,0.000,0.211,0.424,0.000,0.000,0.333,0.512,0.404,0.179,0.065,0.880,0.012,0.033,1,0,1,0,0,1,1,0,0,1,0,1
