link_key,speed_hist_avg,inrix_id,tt_sd,bus_stops,speed_ref_sd,intersections,median_age,speed_avg,tt_avg,road_closures,tt_sd_adj,tt_var,speed_sd,incidents,tt_cv,speed_ref_avg,median_inc,pems_ids,speed_hist_sd,speed_max,speed_cv
"(520, 1055, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1056, 1055, '0')",19.832,1626742824.000,0.138,1,0.000,4,35.400,23.301,1.203,0.000,0,0.019,2.847,0,0.115,24.233,28.261,[],1.337,29.204,0.122
"(1055, 1558, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1057, 1059, '0')",19.832,1626736020.000,0.446,0,0.000,2,23.400,21.127,1.208,0.000,0,0.199,6.817,0,0.370,24.233,37.414,[],1.138,35.418,0.323
"(1059, 1061, '0')",19.832,1626736020.000,0.446,0,0.000,0,23.400,21.127,1.208,0.000,0,0.199,6.817,0,0.370,24.233,37.414,[],1.138,35.418,0.323
"(1060, 1058, '0')",20.505,1626724737.000,0.065,0,0.000,2,23.400,28.738,0.787,0.000,0,0.004,2.105,0,0.083,26.098,37.414,[],0.649,31.069,0.073
"(1062, 1083, '0')",8.389,1626672256.000,0.157,0,0.000,0,24.600,7.456,0.600,0.000,0,0.025,1.911,0,0.262,13.049,36.042,[],0.859,9.942,0.256
"(1078, 1083, '0')",15.275,1626769047.000,0.038,0,0.000,0,24.600,15.275,0.284,0.000,0,0.001,2.302,0,0.135,14.913,36.042,[],2.302,19.263,0.151
"(1063, 1068, '0')",14.343,1626757848.000,0.108,1,0.000,1,24.600,11.910,0.435,0.000,0,0.012,3.042,0,0.247,16.156,36.042,[],0.673,19.263,0.255
"(1067, 1068, '0')",13.774,449873409.000,0.109,0,0.000,2,24.600,21.075,0.718,0.000,0,0.012,3.439,0,0.152,18.020,36.042,[],0.787,26.719,0.163
"(1063, 1080, '0')",21.541,1626736121.000,0.280,0,0.000,0,24.600,20.712,0.992,0.000,0,0.078,5.380,0,0.282,24.855,36.042,[],1.784,30.447,0.260
"(1079, 1080, '0')",0.000,,0.000,0,0.000,1,24.600,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,36.042,[],0.000,0.000,0.000
"(1063, 1073, '0')",13.774,171326357.000,0.136,0,0.000,0,24.600,14.550,0.376,0.000,0,0.018,5.535,0,0.361,18.020,36.042,[],0.787,26.098,0.380
"(1072, 1073, '0')",18.227,449873418.000,0.185,1,0.000,0,24.600,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,36.042,[],1.037,31.069,0.179
"(1064, 1082, '0')",21.334,449873419.000,0.051,0,0.000,0,24.600,20.971,0.233,0.000,0,0.003,4.071,0,0.219,22.991,36.042,[],1.165,27.340,0.194
"(521, 1067, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1068, 1067, '0')",14.343,449873410.000,0.188,0,0.000,2,24.600,18.434,0.845,0.000,0,0.035,4.116,0,0.223,16.156,36.042,[],0.673,25.476,0.223
"(1066, 675, '0')",17.709,441663003.000,0.018,1,0.000,1,39.300,19.366,0.096,0.000,0,0.000,3.031,0,0.186,19.884,24.432,[],2.193,24.855,0.156
"(1440, 675, '0')",19.729,441663011.000,0.061,1,0.000,0,39.300,18.641,0.222,0.000,0,0.004,4.657,0,0.273,22.991,24.432,[],0.538,25.476,0.250
"(1066, 1104, '0')",22.525,449873417.000,0.102,1,0.000,1,23.400,27.340,0.557,0.000,0,0.010,4.394,0,0.183,24.855,37.414,[],1.128,33.554,0.161
"(1424, 1104, '0')",18.952,449873415.000,0.201,0,0.000,1,23.400,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,37.414,[],0.859,28.583,0.160
"(1066, 1106, '0')",19.729,441663004.000,0.028,0,0.000,2,39.300,19.677,0.096,0.000,0,0.001,4.772,0,0.290,22.991,24.432,[],0.538,27.340,0.243
"(1438, 1106, '0')",17.709,441663003.000,0.018,0,0.000,1,24.900,19.366,0.096,0.000,0,0.000,3.031,0,0.186,19.884,14.243,[],2.193,24.855,0.156
"(1066, 1105, '0')",21.489,449873416.000,0.124,1,0.000,1,39.300,25.269,0.612,0.000,0,0.015,4.476,0,0.203,24.855,24.432,[],1.256,31.690,0.177
"(1107, 1105, '0')",22.525,449873417.000,0.102,1,0.000,2,39.300,27.340,0.557,0.000,0,0.010,4.394,0,0.183,24.855,24.432,[],1.128,33.554,0.161
"(1067, 1568, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1068, 1063, '0')",13.774,171326357.000,0.136,1,0.000,1,24.600,14.550,0.376,0.000,0,0.018,5.535,0,0.361,18.020,36.042,[],0.787,26.098,0.380
"(1073, 1063, '0')",14.343,1626757848.000,0.108,0,0.000,0,24.600,11.910,0.435,0.000,0,0.012,3.042,0,0.247,16.156,36.042,[],0.673,19.263,0.255
"(1082, 1063, '0')",21.334,449873419.000,0.051,0,0.000,0,24.600,20.971,0.233,0.000,0,0.003,4.071,0,0.219,22.991,36.042,[],1.165,27.340,0.194
"(1069, 1427, '0')",18.227,449873418.000,0.185,0,0.000,1,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(1071, 1427, '0')",18.952,449873415.000,0.201,0,0.000,1,23.400,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,37.414,[],0.859,28.583,0.160
"(1428, 1427, '0')",18.227,449873418.000,0.185,0,0.000,0,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(1069, 1426, '0')",18.952,449873415.000,0.201,2,0.000,1,23.400,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,37.414,[],0.859,28.583,0.160
"(1424, 1426, '0')",18.227,449873418.000,0.185,0,0.000,1,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(1070, 1074, '0')",18.227,449873418.000,0.185,0,0.000,0,24.600,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,36.042,[],1.037,31.069,0.179
"(1072, 1074, '0')",18.952,449873415.000,0.201,2,0.000,0,24.600,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,36.042,[],0.859,28.583,0.160
"(1070, 1071, '0')",18.952,449873415.000,0.201,0,0.000,1,23.400,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,37.414,[],0.859,28.583,0.160
"(1427, 1071, '0')",18.227,449873418.000,0.185,0,0.000,1,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(1071, 1070, '0')",18.227,449873418.000,0.185,0,0.000,1,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(1074, 1070, '0')",18.952,449873415.000,0.201,0,0.000,0,24.600,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,36.042,[],0.859,28.583,0.160
"(1072, 1076, '0')",23.560,449873414.000,0.029,1,0.000,0,24.600,27.496,0.262,0.000,0,0.001,3.353,0,0.113,27.340,36.042,[],1.462,32.933,0.122
"(1073, 1072, '0')",13.774,171326357.000,0.136,1,0.000,0,24.600,14.550,0.376,0.000,0,0.018,5.535,0,0.361,18.020,36.042,[],0.787,26.098,0.380
"(1074, 1072, '0')",18.227,449873418.000,0.185,2,0.000,0,24.600,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,36.042,[],1.037,31.069,0.179
"(1081, 1072, '0')",23.560,1626744164.000,0.109,2,0.000,3,24.600,22.680,0.783,0.000,0,0.012,3.107,0,0.139,26.719,36.042,[],1.413,28.583,0.137
"(1075, 1077, '0')",23.560,449873414.000,0.029,0,0.000,0,24.600,27.496,0.262,0.000,0,0.001,3.353,0,0.113,27.340,36.042,[],1.462,32.933,0.122
"(1076, 1075, '0')",23.560,449873414.000,0.029,0,0.000,1,24.600,27.496,0.262,0.000,0,0.001,3.353,0,0.113,27.340,36.042,[],1.462,32.933,0.122
"(1078, 1079, '0')",23.560,1626744164.000,0.109,0,0.000,2,24.600,22.680,0.783,0.000,0,0.012,3.107,0,0.139,26.719,36.042,[],1.413,28.583,0.137
"(1080, 1079, '0')",0.000,,0.000,0,0.000,1,24.600,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,36.042,[],0.000,0.000,0.000
"(780, 1079, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1079, 1081, '0')",23.560,1626744164.000,0.109,0,0.000,2,24.600,22.680,0.783,0.000,0,0.012,3.107,0,0.139,26.719,36.042,[],1.413,28.583,0.137
"(1079, 1575, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1080, 1433, '0')",21.541,1626736121.000,0.280,0,0.000,0,24.600,20.712,0.992,0.000,0,0.078,5.380,0,0.282,24.855,36.042,[],1.784,30.447,0.260
"(776, 1433, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1083, 1078, '0')",8.389,1626672256.000,0.157,0,0.000,0,24.600,7.456,0.600,0.000,0,0.025,1.911,0,0.262,13.049,36.042,[],0.859,9.942,0.256
"(1099, 1078, '0')",23.560,1626674048.000,0.063,0,0.000,4,24.600,18.330,0.328,0.000,0,0.004,4.430,0,0.191,26.719,36.042,[],1.413,29.204,0.242
"(1084, 1086, '0')",12.220,1626619009.000,0.096,0,0.000,3,24.600,11.288,0.372,0.000,0,0.009,2.972,0,0.258,11.806,36.042,[],3.478,16.156,0.263
"(1085, 1086, '0')",12.635,429467545.000,0.110,0,0.000,1,24.600,10.615,0.397,0.000,0,0.012,2.682,0,0.277,13.049,36.042,[],2.206,14.292,0.253
"(1084, 1097, '0')",28.272,1626657602.000,0.049,0,0.000,3,24.600,32.467,0.372,0.000,0,0.002,4.207,0,0.132,34.175,36.042,[],4.075,39.768,0.130
"(1098, 1097, '0')",0.000,,0.000,0,0.000,0,24.600,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,36.042,[],0.000,0.000,0.000
"(1085, 1114, '0')",16.622,441660207.000,0.044,0,0.000,2,24.600,16.725,0.176,0.000,0,0.002,4.676,0,0.249,22.991,36.042,[],1.246,27.340,0.280
"(1127, 1114, '0')",17.916,441660208.000,0.069,1,0.000,0,24.600,15.068,0.275,0.000,0,0.005,4.106,0,0.251,21.748,36.042,[],0.359,22.991,0.272
"(1128, 1114, '0')",11.444,1626705342.000,0.087,1,0.000,1,41.300,12.013,0.347,0.000,0,0.008,3.270,0,0.251,14.913,24.444,[],0.724,20.505,0.272
"(1086, 1085, '0')",12.220,1626619009.000,0.096,0,0.000,1,24.600,11.288,0.372,0.000,0,0.009,2.972,0,0.258,11.806,36.042,[],3.478,16.156,0.263
"(1091, 1085, '0')",18.330,1626736084.000,0.073,0,0.000,7,24.600,20.195,0.302,0.000,0,0.005,4.824,8,0.243,23.612,36.042,[],1.284,29.826,0.239
"(1096, 1098, '0')",34.538,1626733937.000,0.038,0,0.000,0,24.600,33.088,0.340,0.000,0,0.001,3.566,0,0.113,37.282,36.042,[],1.462,39.146,0.108
"(523, 1184, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1176, 1184, '0')",20.971,449890243.000,0.126,1,0.000,2,26.000,25.269,1.188,0.000,0,0.016,2.954,0,0.106,24.855,21.600,[],1.159,32.311,0.117
"(1103, 1125, '0')",17.709,441662988.000,0.133,0,0.000,1,24.900,15.741,0.327,0.000,0,0.018,6.720,0,0.406,19.884,14.243,[],2.193,29.204,0.427
"(1439, 1125, '0')",15.586,441662987.000,0.053,0,0.000,1,24.900,20.609,0.224,0.000,0,0.003,5.780,0,0.238,19.263,14.243,[],0.857,32.933,0.280
"(1103, 1116, '0')",17.916,1626614196.000,0.088,0,0.000,1,24.700,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,29.375,[],0.359,25.476,0.075
"(1122, 1116, '0')",17.088,1626708524.000,0.187,0,0.000,3,24.700,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,29.375,[],0.726,27.962,0.156
"(1103, 1124, '0')",10.874,441662978.000,0.078,1,0.000,1,24.900,16.725,0.223,0.000,0,0.006,6.205,0,0.350,14.913,14.243,[],1.229,27.340,0.371
"(1123, 1124, '0')",17.709,441662969.000,0.020,3,0.000,6,26.400,21.437,0.090,0.000,0,0.000,4.252,0,0.217,19.884,25.132,[],2.193,29.204,0.198
"(1103, 1121, '0')",19.832,449890230.000,0.100,2,0.000,1,24.900,23.146,0.344,0.000,0,0.010,7.100,0,0.291,24.233,14.243,[],1.310,40.389,0.307
"(1120, 1121, '0')",17.916,1626637688.000,0.145,1,0.000,3,24.900,25.476,0.893,0.000,0,0.021,4.130,0,0.163,21.748,14.243,[],0.359,31.690,0.162
"(1104, 1424, '0')",18.227,449873418.000,0.185,0,0.000,1,23.400,22.525,1.185,0.000,0,0.034,4.037,0,0.156,19.884,37.414,[],1.037,31.069,0.179
"(726, 1424, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1426, 1424, '0')",18.952,449873415.000,0.201,0,0.000,1,23.400,23.043,1.164,0.000,0,0.040,3.695,0,0.173,22.991,37.414,[],0.859,28.583,0.160
"(1106, 1438, '0')",19.729,441663004.000,0.028,0,0.000,1,24.900,19.677,0.096,0.000,0,0.001,4.772,0,0.290,22.991,14.243,[],0.538,27.340,0.243
"(1437, 1438, '0')",17.709,441662999.000,0.030,0,0.000,2,24.900,24.078,0.131,0.000,0,0.001,5.021,0,0.227,19.884,14.243,[],2.193,29.826,0.209
"(1109, 1479, '0')",19.677,449873398.000,0.058,1,0.000,7,28.800,19.936,0.740,0.000,0,0.003,1.643,0,0.079,21.748,13.125,[],0.306,23.612,0.082
"(1478, 1479, '0')",0.000,,0.000,0,0.000,2,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(1145, 1479, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1109, 1137, '0')",13.567,400073901.000,0.034,1,0.000,6,28.800,15.120,0.245,0.000,0,0.001,2.092,0,0.138,16.156,13.125,[],0.640,18.641,0.138
"(1136, 1137, '0')",16.156,400031967.000,0.120,0,0.000,3,28.800,11.444,0.358,0.000,0,0.014,3.579,0,0.335,18.020,13.125,[],0.918,17.398,0.313
"(1110, 1112, '0')",19.677,449873399.000,0.157,1,0.000,2,28.800,19.314,0.770,0.000,0,0.025,3.657,0,0.204,21.748,13.125,[],0.306,26.098,0.189
"(1110, 1483, '0')",19.677,449873398.000,0.058,0,0.000,1,28.800,19.936,0.740,0.000,0,0.003,1.643,0,0.079,21.748,13.125,[],0.306,23.612,0.082
"(1111, 1483, '0')",16.622,449873412.000,0.063,0,0.000,1,28.800,22.939,0.654,0.000,0,0.004,2.255,0,0.097,22.991,13.125,[],1.246,26.719,0.098
"(1111, 1132, '0')",0.000,,0.000,0,0.000,2,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(530, 1132, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1111, 1478, '0')",16.622,449873413.000,0.295,0,0.000,2,28.800,19.832,0.821,0.000,0,0.087,5.992,0,0.360,22.991,13.125,[],1.246,27.962,0.302
"(1479, 1478, '0')",0.000,,0.000,0,0.000,2,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(1112, 1113, '0')",19.677,449873399.000,0.157,1,0.000,1,24.600,19.314,0.770,0.000,0,0.025,3.657,0,0.204,21.748,36.042,[],0.306,26.098,0.189
"(1126, 1113, '0')",17.916,1626614196.000,0.088,1,0.000,2,24.600,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,36.042,[],0.359,25.476,0.075
"(1127, 1113, '0')",17.088,1626708524.000,0.187,1,0.000,1,24.600,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,36.042,[],0.726,27.962,0.156
"(1113, 1127, '0')",17.916,1626614196.000,0.088,1,0.000,1,24.600,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,36.042,[],0.359,25.476,0.075
"(1114, 1127, '0')",11.444,1626705342.000,0.087,1,0.000,0,24.600,12.013,0.347,0.000,0,0.008,3.270,0,0.251,14.913,36.042,[],0.724,20.505,0.272
"(1113, 1126, '0')",17.088,1626708524.000,0.187,1,0.000,2,24.600,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,36.042,[],0.726,27.962,0.156
"(1117, 1126, '0')",17.916,1626614196.000,0.088,1,0.000,3,24.600,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,36.042,[],0.359,25.476,0.075
"(1114, 1128, '0')",17.916,441660208.000,0.069,1,0.000,1,41.300,15.068,0.275,0.000,0,0.005,4.106,0,0.251,21.748,24.444,[],0.359,22.991,0.272
"(1129, 1128, '0')",12.376,449873405.000,0.168,0,0.000,0,41.300,14.550,1.004,0.000,0,0.028,2.682,0,0.167,15.534,24.444,[],0.897,19.263,0.184
"(1114, 1111, '0')",16.622,449873412.000,0.063,0,0.000,3,24.600,22.939,0.654,0.000,0,0.004,2.255,0,0.097,22.991,36.042,[],1.246,26.719,0.098
"(1132, 1111, '0')",0.000,,0.000,0,0.000,2,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(1483, 1111, '0')",0.000,,0.000,0,0.000,1,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(525, 1129, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1128, 1129, '0')",15.741,449873402.000,0.121,0,0.000,0,41.300,18.330,0.791,0.000,0,0.015,3.429,0,0.154,18.641,24.444,[],0.892,27.340,0.187
"(1116, 1122, '0')",17.916,1626614196.000,0.088,0,0.000,3,24.700,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,29.375,[],0.359,25.476,0.075
"(1453, 1122, '0')",17.088,1626708524.000,0.187,0,0.000,2,24.700,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,29.375,[],0.726,27.962,0.156
"(1116, 1103, '0')",17.088,1626708524.000,0.187,0,0.000,1,24.700,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,29.375,[],0.726,27.962,0.156
"(1121, 1103, '0')",17.916,449890239.000,0.119,2,0.000,1,24.900,20.505,0.388,0.000,0,0.014,5.292,0,0.306,21.748,14.243,[],0.359,29.204,0.258
"(1124, 1103, '0')",17.709,441662977.000,0.073,1,0.000,1,24.900,16.052,0.228,0.000,0,0.005,5.238,0,0.322,19.884,14.243,[],2.193,26.719,0.326
"(1125, 1103, '0')",15.586,441662987.000,0.053,0,0.000,1,24.900,20.609,0.224,0.000,0,0.003,5.780,0,0.238,19.263,14.243,[],0.857,32.933,0.280
"(1117, 1454, '0')",17.088,1626708524.000,0.187,0,0.000,1,24.700,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,29.375,[],0.726,27.962,0.156
"(1452, 1454, '0')",17.916,1626614196.000,0.088,1,0.000,2,24.700,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,29.375,[],0.359,25.476,0.075
"(526, 1185, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1178, 1185, '0')",22.369,449890240.000,0.046,0,0.000,6,33.100,22.835,0.708,0.000,0,0.002,1.592,0,0.066,24.233,25.851,[],1.929,26.098,0.070
"(1121, 1120, '0')",19.832,1626771082.000,0.367,1,0.000,3,24.900,19.884,1.202,0.000,0,0.135,5.443,0,0.305,24.233,14.243,[],1.310,29.204,0.274
"(1460, 1120, '0')",17.916,1626637688.000,0.145,1,0.000,5,24.900,25.476,0.893,0.000,0,0.021,4.130,0,0.163,21.748,14.243,[],0.359,31.690,0.162
"(1122, 1453, '0')",17.916,1626614196.000,0.088,0,0.000,2,24.700,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,29.375,[],0.359,25.476,0.075
"(1455, 1453, '0')",17.088,1626708524.000,0.187,1,0.000,1,24.700,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,29.375,[],0.726,27.962,0.156
"(1123, 1149, '0')",10.874,441662966.000,0.136,0,0.000,1,26.400,14.447,0.572,0.000,0,0.018,3.246,0,0.237,14.913,25.132,[],1.229,18.641,0.225
"(1171, 1149, '0')",17.709,441662965.000,0.072,0,0.000,0,26.400,15.120,0.527,0.000,0,0.005,1.989,0,0.137,19.884,25.132,[],2.193,18.020,0.132
"(1125, 1439, '0')",17.709,441662988.000,0.133,0,0.000,1,24.900,15.741,0.327,0.000,0,0.018,6.720,0,0.406,19.884,14.243,[],2.193,29.204,0.427
"(1436, 1439, '0')",19.729,441662993.000,0.038,1,0.000,5,24.900,32.674,0.260,0.000,0,0.001,4.531,3,0.148,22.991,14.243,[],0.538,37.282,0.139
"(1126, 1117, '0')",17.088,1626708524.000,0.187,1,0.000,3,24.600,20.868,1.284,0.000,0,0.035,3.261,0,0.145,21.127,36.042,[],0.726,27.962,0.156
"(1454, 1117, '0')",17.916,1626614196.000,0.088,0,0.000,1,24.700,22.059,1.202,0.000,0,0.008,1.644,0,0.074,21.748,29.375,[],0.359,25.476,0.075
"(1129, 1580, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1132, 1586, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1133, 1110, '0')",0.000,,0.000,0,0.000,2,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(1479, 1110, '0')",19.677,449873398.000,0.058,0,0.000,2,28.800,19.936,0.740,0.000,0,0.003,1.643,0,0.079,21.748,13.125,[],0.306,23.612,0.082
"(1483, 1110, '0')",0.000,,0.000,0,0.000,1,28.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,13.125,[],0.000,0.000,0.000
"(1134, 1136, '0')",16.156,1626695561.000,0.018,0,0.000,5,28.000,15.016,0.253,0.000,0,0.000,1.020,0,0.072,18.020,24.471,[],0.918,17.398,0.068
"(1137, 1136, '0')",13.567,1626760250.000,0.021,0,0.000,3,28.800,15.897,0.237,0.000,0,0.000,1.337,0,0.089,16.156,13.125,[],0.640,17.398,0.084
"(1134, 1469, '0')",16.156,1626695561.000,0.018,0,0.000,3,28.000,15.016,0.253,0.000,0,0.000,1.020,0,0.072,18.020,24.471,[],0.918,17.398,0.068
"(1465, 1469, '0')",0.000,,0.000,0,0.000,0,41.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,50.641,[],0.000,0.000,0.000
"(1136, 1134, '0')",13.567,1626695498.000,0.046,0,0.000,5,28.000,12.842,0.295,0.000,0,0.002,1.764,0,0.157,16.156,24.471,[],0.640,14.913,0.137
"(1469, 1134, '0')",13.567,1626695498.000,0.046,0,0.000,3,28.000,12.842,0.295,0.000,0,0.002,1.764,0,0.157,16.156,24.471,[],0.640,14.913,0.137
"(1138, 409, '0')",16.156,449873392.000,0.168,0,0.000,1,28.800,16.673,0.872,0.000,0,0.028,3.297,0,0.192,18.020,13.125,[],0.918,22.369,0.198
"(1139, 409, '0')",13.567,449873391.000,0.117,0,0.000,2,28.800,16.932,0.843,0.000,0,0.014,2.171,0,0.139,16.156,13.125,[],0.640,19.884,0.128
"(1148, 409, '0')",16.622,449873413.000,0.295,0,0.000,1,28.800,19.832,0.821,0.000,0,0.087,5.992,0,0.360,22.991,13.125,[],1.246,27.962,0.302
"(1139, 1140, '0')",16.156,449873392.000,0.168,0,0.000,2,22.800,16.673,0.872,0.000,0,0.028,3.297,0,0.192,18.020,16.801,[],0.918,22.369,0.198
"(1141, 1140, '0')",13.567,449873391.000,0.117,0,0.000,3,22.800,16.932,0.843,0.000,0,0.014,2.171,0,0.139,16.156,16.801,[],0.640,19.884,0.128
"(1140, 1141, '0')",16.156,449873392.000,0.168,0,0.000,3,22.800,16.673,0.872,0.000,0,0.028,3.297,0,0.192,18.020,16.801,[],0.918,22.369,0.198
"(533, 1141, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1141, 1594, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1143, 1147, '0')",15.482,449873396.000,0.040,1,0.000,4,28.800,20.298,0.452,0.000,0,0.002,1.385,0,0.087,19.884,13.125,[],0.724,21.127,0.068
"(1147, 535, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1149, 1171, '0')",10.874,441662966.000,0.136,0,0.000,0,26.400,14.447,0.572,0.000,0,0.018,3.246,0,0.237,14.913,25.132,[],1.229,18.641,0.225
"(1170, 1171, '0')",17.709,441662965.000,0.072,0,0.000,1,26.400,15.120,0.527,0.000,0,0.005,1.989,0,0.137,19.884,25.132,[],2.193,18.020,0.132
"(1150, 1467, '0')",12.220,449890229.000,0.057,1,0.000,3,41.800,21.023,0.438,0.000,0,0.003,2.984,0,0.131,19.263,50.641,[],0.612,27.962,0.142
"(1468, 1467, '0')",0.000,,0.000,0,0.000,0,41.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,50.641,[],0.000,0.000,0.000
"(1150, 1156, '0')",13.670,449896134.000,0.150,1,0.000,4,41.800,14.499,0.699,0.000,0,0.022,2.919,0,0.214,18.020,50.641,[],0.649,19.884,0.201
"(1157, 1156, '0')",12.220,449890228.000,0.153,0,0.000,1,41.800,18.796,0.548,0.000,0,0.023,5.007,0,0.279,19.263,50.641,[],0.612,26.098,0.266
"(1150, 1609, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1151, 422, '0')",15.534,170808440.000,0.084,0,0.000,3,28.000,12.220,0.207,0.000,0,0.007,4.772,0,0.404,16.777,24.471,[],2.998,19.263,0.390
"(1153, 422, '0')",0.000,400073903.000,0.000,0,0.000,3,41.800,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,50.641,[],0.000,0.000,0.000
